attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,eta_x
True,13,0.04,True,1,1,False,13,True,3.8671819781197475e-10,0.005327704340686255,0.5788272130587518,32.873220852343366,53.06717145722361,0.0,HMTD-MDE,160,case57,0.03
True,38,0.04,False,20,20,False,56,False,0.5189582225824046,0.24351960455499963,0.5788272130587518,32.60482500481885,70.62026280327701,0.0,HMTD-MDE,161,case57,0.03
True,35,0.04,True,4,4,False,35,True,0.1281929211543264,0.011355221707340867,0.5788272130587518,28.90601246326696,37.75232742191292,0.0,HMTD-MDE,162,case57,0.03
True,26,-0.04,False,20,20,False,0,False,0.7801085537765744,0.4300339365469693,0.5788272130587518,30.340822867583483,54.42085866234266,0.0,HMTD-MDE,163,case57,0.03
True,1,0.04,False,20,20,False,0,False,0.8015934690290679,0.4114735397393069,0.5788272130587518,27.985210553742945,42.46455593674909,0.0,HMTD-MDE,164,case57,0.03
True,49,-0.04,False,20,20,False,0,False,0.7946140291122323,0.31236743522904586,0.5788272130587518,31.617552100215107,49.189502722583725,0.0,HMTD-MDE,165,case57,0.03
True,40,0.04,False,20,20,False,40,True,0.7873940268595186,0.27639534267455845,0.5788272130587518,30.999206341220997,53.52520862652456,0.0,HMTD-MDE,166,case57,0.03
True,40,0.04,False,20,20,False,0,False,0.8146934959343414,0.3267428689229672,0.5788272130587518,33.434793798369355,52.21636463247707,0.0,HMTD-MDE,167,case57,0.03
True,28,0.04,False,20,20,False,6,False,0.7333015073553422,0.292691274914052,0.5788272130587518,30.63139995210804,58.16875626333058,0.0,HMTD-MDE,168,case57,0.03
True,38,0.04,False,20,20,False,0,False,0.7907634523131302,0.42933051056937066,0.5788272130587518,29.26327080349438,50.72547884483356,0.0,HMTD-MDE,169,case57,0.03
True,27,0.04,False,20,20,False,0,False,0.7685295987449392,0.442252640102868,0.5788272130587518,34.018018798087724,55.36820350680501,0.0,HMTD-MDE,170,case57,0.03
True,30,-0.04,False,20,20,False,29,False,0.44203569633660245,0.1822983841338362,0.5788272130587518,34.02338965097442,59.926128818187884,0.0,HMTD-MDE,171,case57,0.03
True,31,-0.04,False,20,20,False,0,False,0.8071152199532721,0.36275805806013806,0.5788272130587518,31.017431247164495,48.191158339614056,0.0,HMTD-MDE,172,case57,0.03
True,27,0.04,False,20,20,False,0,False,0.8190757683502801,0.3494543074264048,0.5788272130587518,35.654795763548464,52.98848124220971,0.0,HMTD-MDE,173,case57,0.03
True,51,0.04,False,20,20,False,0,False,0.8219409755733695,0.3362874810589406,0.5788272130587518,32.70584805577528,41.72574763069861,0.0,HMTD-MDE,174,case57,0.03
True,28,0.04,False,20,20,False,0,False,0.7767993288309467,0.3374848936852452,0.5788272130587518,35.58153324411251,54.977649720967776,0.0,HMTD-MDE,175,case57,0.03
True,33,-0.04,False,20,20,False,28,False,0.6909146369167986,0.36422261303662296,0.5788272130587518,32.38492689852137,47.40487050439705,0.0,HMTD-MDE,176,case57,0.03
True,20,-0.04,False,20,20,False,19,False,0.6561335034616343,0.2779801440674866,0.5788272130587518,29.00996870303061,47.42923126905226,0.0,HMTD-MDE,177,case57,0.03
True,5,0.04,False,20,20,False,5,True,0.0018604345893850683,0.019649330311312208,0.5788272130587518,34.88546854641754,77.43747225031257,0.0,HMTD-MDE,178,case57,0.03
True,38,0.04,False,20,20,False,0,False,0.7776821886598245,0.43389560770169155,0.5788272130587518,31.89202084904537,50.531860446790255,0.0,HMTD-MDE,179,case57,0.03
True,52,-0.04,False,20,20,False,52,True,0.20090989210390742,0.0409616951835388,0.5788272130587518,31.56453555566259,53.490954489097945,0.0,HMTD-MDE,180,case57,0.03
True,48,0.04,False,20,20,False,48,True,0.013813387190186438,0.026279097973233915,0.5788272130587518,29.522274900227785,42.084950304706595,0.0,HMTD-MDE,181,case57,0.03
True,32,-0.04,False,20,20,False,0,False,0.7909603437986329,0.4262520600265881,0.5788272130587518,25.771658346639015,32.55364342185204,0.0,HMTD-MDE,182,case57,0.03
True,48,0.04,False,20,20,False,48,True,0.1686210348863243,0.034817979901933596,0.5788272130587518,30.911901951185428,50.954927070415586,0.0,HMTD-MDE,183,case57,0.03
True,48,0.04,False,20,20,False,50,False,0.13220098292965385,0.044953891199515365,0.5788272130587518,24.337618850404397,34.1881797707174,0.0,HMTD-MDE,184,case57,0.03
True,5,0.04,True,12,12,False,5,True,0.13744057597402912,0.02042458508945428,0.5788272130587518,35.195189592195675,53.045599994948134,0.0,HMTD-MDE,185,case57,0.03
True,41,0.04,False,20,20,False,41,True,0.17123374432912714,0.013731784162753289,0.5788272130587518,29.54105404787697,36.80869519885164,0.0,HMTD-MDE,186,case57,0.03
True,29,-0.04,False,20,20,False,0,False,0.7807001123068573,0.3498506222968999,0.5788272130587518,23.299172904808074,30.492702435003597,0.0,HMTD-MDE,187,case57,0.03
True,10,-0.04,True,11,11,False,10,True,3.86718033054177e-10,0.011443192494109076,0.5788272130587518,28.134314451017417,45.23786247591488,0.0,HMTD-MDE,188,case57,0.03
True,13,0.04,True,1,1,False,13,True,3.8671819781197475e-10,0.005327704340686255,0.5788272130587518,19.025012548081577,22.784300666535273,0.0,HMTD-MDE,189,case57,0.03
True,7,-0.04,False,20,20,False,0,False,0.7927962896131819,0.407295978085604,0.5788272130587518,29.39998350047972,51.161573536228396,0.0,HMTD-MDE,190,case57,0.03
True,34,-0.04,False,20,20,False,0,False,0.7449483566519697,0.314485415020109,0.5788272130587518,28.319035403546877,39.10146247362718,0.0,HMTD-MDE,191,case57,0.03
True,23,-0.04,False,20,20,False,0,False,0.8070727412060482,0.4085880126298529,0.5788272130587518,19.563214702066034,23.327591706765816,0.0,HMTD-MDE,192,case57,0.03
True,22,-0.04,False,20,20,False,0,False,0.7904543474187121,0.4280985545111853,0.5788272130587518,32.15793959971052,47.876068454934284,0.0,HMTD-MDE,193,case57,0.03
True,53,-0.04,False,20,20,False,53,True,0.2176912096257428,0.04657929671213346,0.5788272130587518,19.448766653658822,22.82394581416156,0.0,HMTD-MDE,194,case57,0.03
True,40,0.04,False,20,20,False,40,True,0.23053272946582148,0.08126437229652761,0.5788272130587518,29.47882699663751,48.79337497695816,0.0,HMTD-MDE,195,case57,0.03
True,4,-0.04,False,20,20,False,0,False,0.8089902557074842,0.39321545611883946,0.5788272130587518,18.502295849611983,22.306112485239282,0.0,HMTD-MDE,196,case57,0.03
True,23,0.04,False,20,20,False,0,False,0.7840568474585442,0.4331465366146389,0.5788272130587518,13.852339491131715,16.879663162399083,0.0,HMTD-MDE,197,case57,0.03
True,17,0.04,False,20,20,False,0,False,0.819587909117853,0.3954957998595632,0.5788272130587518,20.240670896600932,24.479660746874288,0.0,HMTD-MDE,198,case57,0.03
True,28,0.04,False,20,20,False,0,False,0.7936040086117816,0.42234066494587197,0.5788272130587518,15.929516847245397,17.782544053625315,0.0,HMTD-MDE,199,case57,0.03
True,26,-0.04,True,5,5,False,26,True,0.1726351519611921,0.04445873345076671,0.5675405796370233,363.07548735057935,422.7763913891989,0.0,MS-HIDE,0,case57,0.03
True,49,-0.04,False,20,20,False,49,True,0.00026827681329355866,0.019113138760349157,0.43431781061927677,277.39403329615016,327.8780514345272,0.0,MS-HIDE,1,case57,0.03
True,53,-0.04,False,20,20,False,53,True,0.1714416175142933,0.01838217605788075,0.4119686433927644,369.98124164820183,422.18600213236766,0.0,MS-HIDE,2,case57,0.03
True,37,0.04,False,20,20,False,37,True,0.17145737196504957,0.018352377196508885,0.5386754504455546,287.93694584746845,350.8055208454607,0.0,MS-HIDE,3,case57,0.03
True,46,0.04,True,17,17,False,0,False,0.7433236105916786,0.31212139787186743,0.5534660309286371,273.74282914970536,342.958698226721,0.0,MS-HIDE,4,case57,0.03
True,17,0.04,False,20,20,False,17,True,0.1745927143075393,0.06700720846766958,0.4737653204193274,375.96809588721953,455.6988350814221,0.0,MS-HIDE,5,case57,0.03
True,24,0.04,False,20,20,False,24,True,0.17582367669573462,0.03570387988661463,0.5111207416043135,275.78740001190454,338.6081726377597,0.0,MS-HIDE,6,case57,0.03
True,3,0.04,False,20,20,False,3,True,4.193528169355234e-10,0.013748839555114275,0.49518932811301636,372.644214698812,454.71839231613677,0.0,MS-HIDE,7,case57,0.03
True,8,-0.04,True,2,2,False,8,True,3.8671819781207536e-10,0.00542325475194328,0.4567428764763513,276.5849187562708,322.9559330124175,0.0,MS-HIDE,8,case57,0.03
True,22,0.04,False,20,20,False,0,False,0.7159466464324843,0.3243869812547565,0.517417245976499,279.50569795502815,377.1725201921072,0.0,MS-HIDE,9,case57,0.03
True,29,-0.04,True,16,16,False,29,True,0.17147395608024502,0.023439866077849852,0.5678126711950163,373.95070814236533,442.69406425883193,0.0,MS-HIDE,10,case57,0.03
True,28,-0.04,True,15,15,False,28,True,5.411585611540017e-07,0.010793941484695573,0.5712364545584282,278.93706670438405,349.94677737995517,0.0,MS-HIDE,11,case57,0.03
True,8,0.04,True,6,6,False,8,True,3.8671819781197475e-10,0.005395367171908446,0.47554154897584294,356.8719917559065,418.63722051493943,0.0,MS-HIDE,12,case57,0.03
True,28,-0.04,False,20,20,False,28,True,4.006112625376846e-10,0.010774771320597006,0.5677315571856134,268.8381833024323,337.8818499884801,0.0,MS-HIDE,13,case57,0.03
True,22,0.04,False,20,20,False,0,False,0.7106270913350351,0.33725955279416386,0.5250491492598102,273.4936937544262,352.6818746351637,0.0,MS-HIDE,14,case57,0.03
True,26,0.04,False,20,20,False,26,True,0.2099137569779321,0.051164886177072606,0.5138910565209689,372.15856249968056,448.3515583706334,0.0,MS-HIDE,15,case57,0.03
True,40,-0.04,False,20,20,False,0,False,0.7580153572154178,0.23487378996520894,0.4630389872400388,282.04293960297946,338.50244411441963,0.0,MS-HIDE,16,case57,0.03
True,1,-0.04,False,20,20,False,0,False,0.7851100708405732,0.24418962464991023,0.545803924941347,360.7278834504541,425.25668570306266,0.0,MS-HIDE,17,case57,0.03
True,37,-0.04,False,20,20,False,43,False,0.1715933733313502,0.018518666086986192,0.5149246776374957,269.30105825304054,331.87723809387535,0.0,MS-HIDE,18,case57,0.03
True,42,-0.04,False,20,20,False,42,True,0.005034144076937286,0.03779944133007319,0.5328292505238021,267.06794810306747,368.83967564499477,0.0,MS-HIDE,19,case57,0.03
True,32,0.04,False,20,20,False,0,False,0.753585819121307,0.2866437144388201,0.4920876822663522,374.1641021479154,458.2689020200646,0.0,MS-HIDE,20,case57,0.03
True,20,0.04,True,9,9,False,19,False,0.1714416009548473,0.020674961762134497,0.4369409201151879,281.2640896416269,323.7300181324827,0.0,MS-HIDE,21,case57,0.03
True,46,0.04,False,20,20,False,0,False,0.7190017323734229,0.31814052942171683,0.5260320983260454,367.81591881008353,432.45472503185863,0.0,MS-HIDE,22,case57,0.03
True,42,0.04,False,20,20,False,42,True,0.007488468676591524,0.040464892584832,0.5097241341523375,281.5756207477534,342.13031692488585,0.0,MS-HIDE,23,case57,0.03
True,56,-0.04,True,3,3,False,0,False,0.7332866797904325,0.31385674733002655,0.5411741431049282,281.0733292484656,345.7330839621136,0.0,MS-HIDE,24,case57,0.03
True,53,0.04,False,20,20,False,52,False,0.17144160367706363,0.018360102472841984,0.4515332227902914,280.27343335270416,384.43922298320103,0.0,MS-HIDE,25,case57,0.03
True,48,0.04,False,20,20,False,48,True,7.943957676246876e-09,0.014544501032520514,0.4937176012762766,268.1109750003088,322.7512103912886,0.0,MS-HIDE,26,case57,0.03
True,24,-0.04,False,20,20,False,24,True,0.17154013767614043,0.023772507441422078,0.5911963575878373,287.6169105467852,372.2908353927778,0.0,MS-HIDE,27,case57,0.03
True,20,0.04,False,20,20,False,19,False,0.1714416012150795,0.02077833796451534,0.4731637319510619,264.4497897068504,316.92094792961143,0.0,MS-HIDE,28,case57,0.03
True,34,-0.04,True,18,18,False,34,True,7.888041268066419e-06,0.02360565178074066,0.45627380225964975,268.581283261301,321.32232289295644,0.0,MS-HIDE,29,case57,0.03
True,11,-0.04,True,3,3,False,11,True,3.8671819781197486e-10,0.005764338715223965,0.48822550988005015,282.91301876015496,345.91037075442733,0.0,MS-HIDE,30,case57,0.03
True,38,0.04,False,20,20,False,0,False,0.7289459582113851,0.3179817228402451,0.5192811133556317,266.1665123945568,327.3991020716494,0.0,MS-HIDE,31,case57,0.03
True,32,0.04,False,20,20,False,0,False,0.7531099478312011,0.3038221571546465,0.4966862192687872,277.0730793912662,332.1224735496799,0.0,MS-HIDE,32,case57,0.03
True,15,-0.04,False,20,20,False,0,False,0.7067251338319966,0.3285550198970103,0.5247715272716873,267.045427049743,313.2845586107578,0.0,MS-HIDE,33,case57,0.03
True,36,0.04,False,20,20,False,36,True,0.0002970828314079932,0.010593025877071586,0.473088134069015,259.83632699935697,324.2945139412768,0.0,MS-HIDE,34,case57,0.03
True,26,0.04,False,20,20,False,26,True,0.17240279307133374,0.04248107736331761,0.5280309789635105,276.64326889207587,329.07337143260526,0.0,MS-HIDE,35,case57,0.03
True,28,0.04,False,20,20,False,28,True,0.000127182504458688,0.011023939496609427,0.5193475230287783,269.3935021496145,329.7368041938171,0.0,MS-HIDE,36,case57,0.03
True,3,0.04,True,14,14,False,3,True,1.458885545319253e-07,0.013811406181271529,0.47446206713961286,266.63169380044565,339.85891462361906,0.0,MS-HIDE,37,case57,0.03
True,6,0.04,False,20,20,False,6,True,0.011657998501678736,0.019088791520634637,0.5500149089121865,252.03383335028772,324.27936487074476,0.0,MS-HIDE,38,case57,0.03
True,51,-0.04,False,20,20,False,51,True,0.5524978614535948,0.2274118279749715,0.4992350471016317,256.3289249490481,313.7064187583747,0.0,MS-HIDE,39,case57,0.03
True,17,0.04,False,20,20,False,0,False,0.7395853772463249,0.3124220182754278,0.5309835582656466,264.9915478978073,348.7209514452843,0.0,MS-HIDE,40,case57,0.03
True,49,-0.04,True,12,12,False,49,True,2.621311881235757e-05,0.01968375273567351,0.43836181154342846,267.3569833044894,336.54614313563803,0.0,MS-HIDE,41,case57,0.03
True,19,-0.04,False,20,20,False,19,True,0.1714416009440448,0.020713475017941158,0.4645878041827238,264.7958334418945,342.2217309125699,0.0,MS-HIDE,42,case57,0.03
True,31,0.04,False,20,20,False,31,True,0.166794173379487,0.03686740322557434,0.4951907458547,272.1204603469232,337.8021181706572,0.0,MS-HIDE,43,case57,0.03
True,55,0.04,False,20,20,False,55,True,0.0018803182161650017,0.012444442491516326,0.5125390580053671,265.85617709497456,319.93515838694293,0.0,MS-HIDE,44,case57,0.03
True,2,0.04,False,20,20,False,2,True,3.940830923105493e-06,0.019013058923244886,0.5005232068941988,267.7952771540731,324.17344132845756,0.0,MS-HIDE,45,case57,0.03
True,34,-0.04,True,18,18,False,34,True,7.289402795493861e-06,0.028043278926930402,0.49011433884648825,272.30689999996684,348.8320541277062,0.0,MS-HIDE,46,case57,0.03
True,14,-0.04,True,18,18,False,14,True,6.408007175427772e-06,0.016558528957909095,0.5439054574572799,269.0361790446332,330.0658121763263,0.0,MS-HIDE,47,case57,0.03
True,1,0.04,False,20,20,False,0,False,0.7205796686354766,0.3277119993120322,0.5202486402030786,266.66618124581873,330.95477085735183,0.0,MS-HIDE,48,case57,0.03
True,34,-0.04,False,20,20,False,34,True,2.3010934270218313e-06,0.023398823970959402,0.4422470587793814,270.7575146079762,314.89028815994976,0.0,MS-HIDE,49,case57,0.03
True,40,-0.04,False,20,20,False,40,True,0.10959171349912147,0.10611781462877595,0.5222905541018137,257.7753479999956,313.6458547669463,0.0,MS-HIDE,50,case57,0.03
True,27,-0.04,True,12,12,False,27,True,6.125914550993155e-07,0.01354221792124668,0.5471934812143677,266.17068745254073,332.8273955063196,0.0,MS-HIDE,51,case57,0.03
True,44,-0.04,False,20,20,False,44,True,0.3403831714734292,0.05214355116664799,0.5404929274847403,258.21302495896816,325.706287228968,0.0,MS-HIDE,52,case57,0.03
True,1,0.04,False,20,20,False,0,False,0.7316315980225405,0.31997936202041577,0.508412428347079,268.06909380538855,333.58335625380283,0.0,MS-HIDE,53,case57,0.03
True,20,-0.04,False,20,20,False,20,True,0.17144160573470077,0.020668933786107284,0.4317947781649538,263.3647227921756,311.1300145974383,0.0,MS-HIDE,54,case57,0.03
True,41,-0.04,False,20,20,False,41,True,0.021260480371733965,0.01442360130194614,0.5071613205077294,260.5065417010337,326.56188363034744,0.0,MS-HIDE,55,case57,0.03
True,25,0.04,False,20,20,False,0,False,0.7217521041597365,0.33455540439018794,0.48292345941216175,264.5556582516292,349.29600629548077,0.0,MS-HIDE,56,case57,0.03
True,33,0.04,False,20,20,False,0,False,0.7597034306951191,0.25398672761636576,0.5855436100402167,280.9623186039971,328.7342645897297,0.0,MS-HIDE,57,case57,0.03
True,42,-0.04,False,20,20,False,42,True,7.825167177223451e-05,0.03267219366816497,0.5263421199341215,254.87626250251193,285.46416216413496,0.0,MS-HIDE,58,case57,0.03
True,21,0.04,False,20,20,False,0,False,0.738458157438972,0.31706100531308706,0.5186379909363834,257.9211667034542,316.49797737482004,0.0,MS-HIDE,59,case57,0.03
True,36,-0.04,False,20,20,False,36,True,7.120193403036473e-06,0.010614244275749935,0.46042127644029945,268.06868128769565,324.4968226092169,0.0,MS-HIDE,60,case57,0.03
True,46,0.04,False,20,20,False,0,False,0.754971858657906,0.311074004895888,0.49453493313173214,263.3666957990499,335.87885031884076,0.0,MS-HIDE,61,case57,0.03
True,56,0.04,False,20,20,False,0,False,0.7234776166123132,0.28579718610165494,0.5387191956326397,272.5855291442713,337.0235413633054,0.0,MS-HIDE,62,case57,0.03
True,8,-0.04,True,2,2,False,8,True,3.8671819781197584e-10,0.005388827313394974,0.4799385770910737,268.2794352964265,322.6442452141782,0.0,MS-HIDE,63,case57,0.03
True,2,0.04,False,20,20,False,2,True,1.854022226933417e-05,0.018958042278849164,0.5090884508986748,266.4432437479263,378.1635253224522,0.0,MS-HIDE,64,case57,0.03
True,43,0.04,False,20,20,False,43,True,0.1715481120444533,0.018432593500470933,0.540474045539003,262.766412406927,306.9831017550314,0.0,MS-HIDE,65,case57,0.03
True,11,0.04,True,2,2,False,11,True,3.8671819781197475e-10,0.005782954047482278,0.49916397872840806,268.4486145997653,321.5887419763021,0.0,MS-HIDE,66,case57,0.03
True,7,0.04,False,20,20,False,0,False,0.739560077273988,0.30869659098968716,0.5011070470045946,257.5463250570465,315.6399500439875,0.0,MS-HIDE,67,case57,0.03
True,7,-0.04,False,20,20,False,0,False,0.7459754388567601,0.2951637171220868,0.5362027392391897,255.256981292041,313.0562853941228,0.0,MS-HIDE,68,case57,0.03
True,51,-0.04,False,20,20,False,51,True,0.05964259435008277,0.07700663919229443,0.5205837085860494,260.5656458559679,320.7299809495453,0.0,MS-HIDE,69,case57,0.03
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.002252634089405243,0.5698312499221074,266.89124169643037,364.9886708939448,0.0,MS-HIDE,70,case57,0.03
True,17,-0.04,False,20,20,False,18,False,0.6850139502971548,0.19912247578861098,0.45718472297904306,261.47071669984143,318.68110178620555,0.0,MS-HIDE,71,case57,0.03
True,35,0.04,True,7,7,False,35,True,3.86718087972542e-10,0.008291154231455544,0.45047586202183765,264.85560829169117,347.34650452446664,0.0,MS-HIDE,72,case57,0.03
True,37,0.04,False,20,20,False,37,True,0.17144975856177389,0.018177351020657477,0.5064518323210064,258.40042704949155,311.3674749794882,0.0,MS-HIDE,73,case57,0.03
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.005764221260153862,0.47258790584225324,260.4860583465779,313.99927525781095,0.0,MS-HIDE,74,case57,0.03
True,43,-0.04,False,20,20,False,37,False,0.17199357803721327,0.0206230121891698,0.5297434424394462,259.0024273027666,330.2592100459151,0.0,MS-HIDE,75,case57,0.03
