attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,sigma_rel
True,16,-0.04,False,20,20,False,0,False,0.61006711381062,0.29391742323809134,0.6924420852380717,4.979476949665695,12.395948238554418,0.0,RHMTD,116,case57,0.03
True,46,-0.04,False,20,20,False,0,False,0.6627754585661153,0.2592967047028932,0.6980451085632124,5.0609019584953785,10.592752089723954,0.0,RHMTD,117,case57,0.03
True,8,-0.04,True,1,1,False,8,True,3.8671819781197646e-10,0.0033226885759581244,0.7063739751047395,4.519139640615322,11.402496160008015,0.0,RHMTD,118,case57,0.03
True,20,0.04,True,5,5,False,19,False,0.1714416009440448,0.017607521410348492,0.6999944825096623,4.121802095323801,9.190327400574462,0.0,RHMTD,119,case57,0.03
True,52,-0.04,True,17,17,False,52,True,0.1714416009440448,0.013549261911790239,0.6917388836874303,3.073429098003544,4.25968366325833,0.0,RHMTD,120,case57,0.03
True,9,-0.04,False,20,20,False,9,True,0.009125638009562466,0.03380257134431682,0.7077023825274638,4.704249950009398,12.747051464975813,0.0,RHMTD,121,case57,0.03
True,21,0.04,False,20,20,False,0,False,0.5856149365108364,0.3111565562258647,0.6996360605044811,4.729152098298073,12.431525299325594,0.0,RHMTD,122,case57,0.03
True,43,0.04,True,1,1,False,43,True,0.1714416012209814,0.011704961071556542,0.693256567909404,6.832420694991015,15.060766643728162,0.0,RHMTD,123,case57,0.03
True,18,-0.04,True,9,9,False,0,False,0.5991502686321589,0.20776955413887088,0.6967219318612528,5.359810500522144,11.16074018063955,0.0,RHMTD,124,case57,0.03
True,38,-0.04,False,20,20,False,38,True,0.1714772598455344,0.048577452744310856,0.7012479279965167,4.569054150488228,9.368083288427457,0.0,RHMTD,125,case57,0.03
True,47,-0.04,False,20,20,False,0,False,0.6329758099393514,0.20879900394033268,0.7071772934903748,4.119475148036145,8.558177709346639,0.0,RHMTD,126,case57,0.03
True,51,-0.04,False,20,20,False,51,True,0.19614814240832756,0.029980310869612083,0.6970001612097991,4.902747803134844,11.705999678815715,0.0,RHMTD,127,case57,0.03
True,23,0.04,True,0,0,False,0,False,0.6427712273973414,0.2624145213693341,0.6991911641240269,5.080756344250403,12.371894367970526,0.0,RHMTD,128,case57,0.03
True,40,0.04,True,15,15,False,40,True,0.004089730183426136,0.03423584963663195,0.7005195715467513,5.039489400223829,10.574563950649466,0.0,RHMTD,129,case57,0.03
True,20,-0.04,True,4,4,False,19,False,0.17144160094514094,0.010431388738598401,0.700535256376753,5.355339596280828,12.261810770723983,0.0,RHMTD,130,case57,0.03
True,51,-0.04,False,20,20,False,51,True,0.05022638974178519,0.038901580710370906,0.70424224929638,3.394606342772022,6.934548541903497,0.0,RHMTD,131,case57,0.03
True,26,0.04,False,20,20,False,25,False,0.17144160138519465,0.018828749391543394,0.6945849753321284,4.577275048359297,8.909427095204594,0.0,RHMTD,132,case57,0.03
True,43,-0.04,True,7,7,False,37,False,0.1714416009440448,0.012093394123066046,0.7039797047778353,5.026075057685375,13.475575015763757,0.0,RHMTD,133,case57,0.03
True,54,-0.04,True,6,6,False,54,True,6.724060499640959e-10,0.01627195946925077,0.6998393279171574,4.806487448513508,12.636096167261721,0.0,RHMTD,134,case57,0.03
True,32,0.04,False,20,20,False,0,False,0.6117965898273223,0.2805586257778919,0.7039797047778353,4.343437502393499,8.518391958205033,0.0,RHMTD,135,case57,0.03
True,47,0.04,False,20,20,False,0,False,0.6635583560971179,0.24257446067276292,0.6986660750869378,4.564241543994285,8.90660147415474,0.0,RHMTD,136,case57,0.03
True,51,0.04,True,2,2,False,51,True,0.06898954654294379,0.034462136345207554,0.7031920712222017,5.159324954729527,10.845424979925157,0.0,RHMTD,137,case57,0.03
True,53,0.04,True,10,10,False,53,True,0.17144366113312684,0.013926975233433288,0.70424224929638,4.100274998927489,9.278428525431082,0.0,RHMTD,138,case57,0.03
True,54,0.04,False,20,20,False,54,True,1.2487597016650915e-09,0.023764132659813548,0.7002570270282069,4.0444604062940925,7.977228527306582,0.0,RHMTD,139,case57,0.03
True,20,0.04,True,2,2,False,20,True,0.1714416009440448,0.012096249478530526,0.7001820650923369,4.351075008162297,7.779305952135485,0.0,RHMTD,140,case57,0.03
True,52,0.04,False,20,20,False,53,False,0.17144223729719424,0.01309125227648655,0.6972574750075787,3.2700833427952603,4.106569051509727,0.0,RHMTD,141,case57,0.03
True,10,0.04,True,1,1,False,10,True,3.86718197811975e-10,0.006270090322472571,0.70424224929638,4.725452241837047,15.468697928008625,0.0,RHMTD,142,case57,0.03
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0012540391667220157,0.7037171602592909,3.934485398349352,7.98233097884804,0.0,RHMTD,143,case57,0.03
True,10,0.04,True,1,1,False,10,True,3.8671819781197475e-10,0.005740666525480589,0.6922526886095728,4.298904148163274,11.59690383647103,0.0,RHMTD,144,case57,0.03
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.003584986256135827,0.6947062360423455,3.5372811515117064,6.321597218629905,0.0,RHMTD,145,case57,0.03
True,25,-0.04,False,20,20,False,26,False,0.17144160094963545,0.02540332380297093,0.7015854344509311,4.5021103520412,11.10451491258573,0.0,RHMTD,146,case57,0.03
True,36,0.04,True,5,5,False,36,True,9.228514270088946e-09,0.006551250450357911,0.6993194696008332,5.580658349208534,12.553010127157904,0.0,RHMTD,147,case57,0.03
True,44,-0.04,False,20,20,False,44,True,0.0020926215906913698,0.03054110874342452,0.6991911641240269,4.8574770509731025,10.282220217050057,0.0,RHMTD,148,case57,0.03
True,24,0.04,False,20,20,False,29,False,0.17144160108393075,0.01968606572890356,0.7005195715467514,5.282214647741057,9.908816387178392,0.0,RHMTD,149,case57,0.03
True,3,0.04,False,20,20,False,3,True,3.8671806051380373e-10,0.02185052677545585,0.7007228389594276,3.8165604026289657,8.278893711394634,0.0,RHMTD,150,case57,0.03
True,42,0.04,False,20,20,False,42,True,3.867180879722479e-10,0.01744785540495844,0.6962971879836142,4.098445703857578,8.813208967330866,0.0,RHMTD,151,case57,0.03
True,23,0.04,False,20,20,False,0,False,0.6071685201253708,0.3060018510467836,0.6959342983056193,5.035304109333083,15.193718433147298,0.0,RHMTD,152,case57,0.03
True,45,0.04,True,7,7,False,45,True,3.867180879722386e-10,0.01292896290509503,0.7026512973551109,4.721481254091486,10.741813122876922,0.0,RHMTD,153,case57,0.03
True,24,-0.04,False,20,20,False,29,False,0.17144160154210478,0.016561608375313813,0.6961968428241637,5.852589654386975,13.769368489738566,0.0,RHMTD,154,case57,0.03
True,22,-0.04,False,20,20,False,0,False,0.6904282029179254,0.27046081017986806,0.7033587382541098,5.190279250382446,12.585056835087022,0.0,RHMTD,155,case57,0.03
True,23,0.04,False,20,20,False,0,False,0.5773779146682816,0.3141288289885678,0.7005195715467514,5.027747852727771,9.69833992130589,0.0,RHMTD,156,case57,0.03
True,54,0.04,True,8,8,False,54,True,5.118513381505003e-07,0.009073198302639378,0.6990360095315222,5.344020848860964,11.361514270538475,0.0,RHMTD,157,case57,0.03
True,33,-0.04,False,20,20,False,0,False,0.6326937391617804,0.2830846588798391,0.7031763863922001,5.973089506733231,12.515341068501584,0.0,RHMTD,158,case57,0.03
True,39,-0.04,False,20,20,False,39,True,0.0005302789674155021,0.028444441295669535,0.7021262083180217,4.8054522078018636,10.632756297127344,0.0,RHMTD,159,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5628370639911499,0.316703469270902,0.70424224929638,3.5969396587461233,5.92785265471321,0.0,RHMTD,160,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5984877816662402,0.2967827667010075,0.6948091582955711,4.355068656150252,9.308868445805276,0.0,RHMTD,161,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6057854943344949,0.3001895705512453,0.6963739639653085,3.6668248067144305,7.747760709025897,0.0,RHMTD,162,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6054002040088442,0.3122457764363121,0.6935601804815307,5.1507311523891985,9.822653859737333,0.0,RHMTD,163,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6356530626331596,0.2524950889905597,0.6885370556265333,5.625862503075041,11.593260482186459,0.0,RHMTD,164,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6624565390194047,0.20613350886030687,0.6927568620958954,5.040195901528932,10.00206277531106,0.0,RHMTD,165,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6119321690471495,0.2970670135429516,0.7037171602592909,4.278058398631401,9.412535376031887,0.0,RHMTD,166,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.602323344900966,0.2984227315100824,0.6991911641240272,4.790789549588226,11.21813090867363,0.0,RHMTD,167,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6280080198762386,0.24639634397502758,0.6936403731381655,4.952462445362471,12.085724656935783,0.0,RHMTD,168,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6134297066905825,0.29903186512794855,0.7018479789694758,5.140864438726567,13.095217297086492,0.0,RHMTD,169,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6960227802427494,0.23538155078174194,0.7042579341263815,5.808277108008042,11.781415995210416,0.0,RHMTD,170,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6455680925916715,0.27163895342111766,0.6890804831206139,4.71083125739824,9.732066732249223,0.0,RHMTD,171,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6657725131995164,0.280003298427155,0.6972026655745243,4.995702096493915,10.748777762637475,0.0,RHMTD,172,case57,0.03
False,0,0.0,False,20,20,False,14,False,0.5190695483286084,0.1598553852170307,0.7047830231634707,4.7368124447530136,10.352708669961432,0.0,RHMTD,173,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5894255151450802,0.30619889941679995,0.7047830231634705,5.248454256798141,13.072795787593353,0.0,RHMTD,174,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6413781248024675,0.2898986913238759,0.7047080612276005,5.230243792175315,10.838060441892601,0.0,RHMTD,175,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6009842839084337,0.30817899816947414,0.7023730680065647,4.641347995493561,9.98412948101759,0.0,RHMTD,176,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6037911079535131,0.3052763276765182,0.6956971370106553,4.348720645066351,8.73150566185359,0.0,RHMTD,177,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5754795034436181,0.3132967213455038,0.6929138307342245,3.950806256034412,10.644970872090198,0.0,RHMTD,178,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6057832228786751,0.24229385780789248,0.7034546157407462,8.714004041394219,29.06067849544347,0.0,RHMTD,179,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5726338721950496,0.31628459597982944,0.6993735159859366,5.007693852530792,5.724023238872206,0.0,RHMTD,180,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5867413743474964,0.31209386807405726,0.695772098946525,4.6831415966153145,8.73967021179852,0.0,RHMTD,181,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6101654211490982,0.2959549384729601,0.6977825640446678,5.275254204752855,21.258189252694144,0.0,RHMTD,182,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.7265643644927977,0.204992771984428,0.7034389309107447,3.3162478473968804,4.434822563780475,0.0,RHMTD,183,case57,0.03
False,0,0.0,True,11,11,True,0,True,0.6239300254839083,0.29137717213793746,0.7074398380089193,6.001752149313688,11.638442307594252,0.0,RHMTD,184,case57,0.03
False,0,0.0,False,20,20,False,18,False,0.5684222474154291,0.16316878244114474,0.6915104613756301,4.258741703233682,8.230655977968128,0.0,RHMTD,185,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.568876334568436,0.31682283206847917,0.6961968428241638,4.6955250116297975,11.654866329627112,0.0,RHMTD,186,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6206959834452801,0.2461525478970994,0.6929601295085716,3.8019958970835432,7.351127016590912,0.0,RHMTD,187,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5931148454882262,0.322707565564628,0.691111863769523,6.2702499475562945,10.932424970087617,0.0,RHMTD,188,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6504340589971886,0.25548704686436763,0.7039797047778353,3.1603893963620067,4.976801422890276,0.0,RHMTD,189,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6143005956256076,0.2967824076653414,0.6994537086425716,3.6629375972552225,7.18265621981118,0.0,RHMTD,190,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6293242797665315,0.30099061848340514,0.6999944825096621,5.950756306992844,11.169636843260388,0.0,RHMTD,191,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5906406932104447,0.3097391378786396,0.7012479279965167,2.867979253642261,3.5551600798498844,0.0,RHMTD,192,case57,0.03
False,0,0.0,False,20,20,False,26,False,0.28071783590222676,0.048710397298986574,0.6958541056489842,4.675100001622923,12.37640480976552,0.0,RHMTD,193,case57,0.03
False,0,0.0,True,7,7,True,0,True,0.6249334557288987,0.292430684323038,0.7007821160652961,2.8931228996952996,3.263247906579636,0.0,RHMTD,194,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6228745069948703,0.22899692387282047,0.6991911641240269,4.07266053953208,9.071581219905056,0.0,RHMTD,195,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.5973344310641309,0.310943745748447,0.6953882937177636,3.3897958433954045,4.659718746552245,0.0,RHMTD,196,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.6016585721690402,0.2989276729214595,0.6999944825096622,2.7832395571749657,3.0870434711687267,0.0,RHMTD,197,case57,0.03
False,0,0.0,False,20,20,False,0,True,0.637086988372469,0.2761437539404756,0.7023887528365664,3.5392709978623316,5.779175288625995,0.0,RHMTD,198,case57,0.03
False,0,0.0,False,20,20,False,15,False,0.47905370396843,0.4262378653601862,0.701060345413842,2.674022997962311,2.983389934524894,0.0,RHMTD,199,case57,0.03
True,26,-0.04,True,5,5,False,26,True,0.19604894365029038,0.02534860173999871,0.41323188982124337,24.938420808757655,31.99162504752167,0.0,Robust-MTD,0,case57,0.03
True,49,-0.04,True,10,10,False,49,True,0.0034774966422200407,0.013235347165818865,0.41323188982124337,26.410891651175916,34.40068481722849,0.0,Robust-MTD,1,case57,0.03
True,53,-0.04,False,20,20,False,54,False,0.2717102889369777,0.012959273967839566,0.41323188982124337,18.88619364472106,29.309635376557708,0.0,Robust-MTD,2,case57,0.03
True,37,0.04,False,20,20,False,43,False,0.17144160766752994,0.015587598843143827,0.41323188982124337,26.33048945281189,40.52034616761375,0.0,Robust-MTD,3,case57,0.03
True,46,0.04,True,17,17,False,0,False,0.680306066376889,0.3530957919025819,0.41323188982124337,25.208533255499788,35.75233751907947,0.0,Robust-MTD,4,case57,0.03
True,17,0.04,False,20,20,False,18,False,0.3407561110267123,0.02381154107976591,0.41323188982124337,25.744743749964982,43.98901282402221,0.0,Robust-MTD,5,case57,0.03
True,24,0.04,False,20,20,False,24,True,0.3621881225001832,0.014711606341512997,0.41323188982124337,30.167514548520558,49.379514620522976,0.0,Robust-MTD,6,case57,0.03
True,3,0.04,False,20,20,False,3,True,4.3246131116922974e-10,0.012473543358550516,0.41323188982124337,18.979547888739035,28.678351428243335,0.0,Robust-MTD,7,case57,0.03
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.003924405084181856,0.41323188982124337,26.170362494303845,35.24890596454499,0.0,Robust-MTD,8,case57,0.03
True,22,0.04,False,20,20,False,0,False,0.7126424393502866,0.22975410728074105,0.41323188982124337,25.199393698130734,31.002122932113725,0.0,Robust-MTD,9,case57,0.03
True,29,-0.04,False,20,20,False,29,True,0.3994961254257072,0.020017393411203906,0.41323188982124337,26.202112494502217,31.87567917630079,0.0,Robust-MTD,10,case57,0.03
True,28,-0.04,False,20,20,False,0,False,0.6528585353836495,0.3704207211261551,0.41323188982124337,30.54085644253064,52.247406609239995,0.0,Robust-MTD,11,case57,0.03
True,8,0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.003924405084181856,0.41323188982124337,19.313912501093,27.030077419476584,0.0,Robust-MTD,12,case57,0.03
True,28,-0.04,False,20,20,False,0,False,0.6592164814134985,0.36805155626846714,0.41323188982124337,29.703966600936837,43.59473155636807,0.0,Robust-MTD,13,case57,0.03
True,22,0.04,False,20,20,False,0,False,0.7037255796178752,0.3026445920090247,0.41323188982124337,28.269222952076234,39.668998183333315,0.0,Robust-MTD,14,case57,0.03
True,26,0.04,False,20,20,False,25,False,0.2279143833906846,0.03135145500137406,0.41323188982124337,24.172897945391014,32.095665199449286,0.0,Robust-MTD,15,case57,0.03
True,40,-0.04,False,20,20,False,0,False,0.6734198640049187,0.3607035780932162,0.41323188982124337,27.960120953503065,48.054072621744126,0.0,Robust-MTD,16,case57,0.03
True,1,-0.04,False,20,20,False,1,True,0.5790497526134253,0.2548189632360399,0.41323188982124337,20.236512494739145,30.17505593597889,0.0,Robust-MTD,17,case57,0.03
True,37,-0.04,False,20,20,False,37,True,0.17144160661157842,0.015587598774936148,0.41323188982124337,25.09540834580548,38.32887081080116,0.0,Robust-MTD,18,case57,0.03
True,42,-0.04,False,20,20,False,0,False,0.6863583142596824,0.3388005278144533,0.41323188982124337,24.562162591610104,36.149585735984154,0.0,Robust-MTD,19,case57,0.03
True,32,0.04,False,20,20,False,0,False,0.6482326808096013,0.37291997025514384,0.41323188982124337,23.250404055579565,29.74855178908911,0.0,Robust-MTD,20,case57,0.03
True,20,0.04,True,9,9,False,18,False,0.34275626328766523,0.023272801472404344,0.41323188982124337,27.438806250575,44.051220826804645,0.0,Robust-MTD,21,case57,0.03
True,46,0.04,False,20,20,False,0,False,0.6702893586489646,0.35894801681063215,0.41323188982124337,19.460647995583713,27.413141998113133,0.0,Robust-MTD,22,case57,0.03
True,42,0.04,False,20,20,False,0,False,0.6389657525546358,0.379555001523496,0.41323188982124337,22.66898324887734,30.129785081953745,0.0,Robust-MTD,23,case57,0.03
True,56,-0.04,True,3,3,False,56,True,0.2516425133699007,0.09939542511406184,0.41323188982124337,25.986120899324305,35.6078958400758,0.0,Robust-MTD,24,case57,0.03
True,53,0.04,True,6,6,False,54,False,0.2638964454037507,0.013947356174239294,0.41323188982124337,30.780158351990394,67.9701089364244,0.0,Robust-MTD,25,case57,0.03
True,48,0.04,False,20,20,False,48,True,0.0020317390433358513,0.015413935737253517,0.41323188982124337,26.27222919545602,38.3328020980116,0.0,Robust-MTD,26,case57,0.03
True,24,-0.04,True,16,16,False,29,False,0.3680374767536263,0.015085932319081709,0.41323188982124337,25.640479155117646,32.78648538980634,0.0,Robust-MTD,27,case57,0.03
True,20,0.04,False,20,20,False,18,False,0.34027731942345035,0.02388907839947916,0.41323188982124337,24.446027088561095,34.47688785090577,0.0,Robust-MTD,28,case57,0.03
True,34,-0.04,True,18,18,False,33,False,0.4874550029957391,0.08204687904274979,0.41323188982124337,31.387675044243224,61.363114620326094,0.0,Robust-MTD,29,case57,0.03
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.004779992640294648,0.41323188982124337,30.58666875003837,50.236168742412715,0.0,Robust-MTD,30,case57,0.03
True,38,0.04,False,20,20,False,56,False,0.22162596138874846,0.093570665057209,0.41323188982124337,30.795868748100474,55.1793506165268,0.0,Robust-MTD,31,case57,0.03
True,32,0.04,False,20,20,False,0,False,0.683562811422879,0.35062477936476,0.41323188982124337,29.76226250466425,49.561343711684486,0.0,Robust-MTD,32,case57,0.03
